DatGeracaoConjuntoDados;CodEmpreendimento;CodCEG;NomEmpreendimento;NumCoordNEmpreendimento;NumCoordEEmpreendimento;IdeStatusHist;IdeUFHist;NumProcesso;NomEmpreendimentoHist;MdaPotencia;DscCursoDagua;DscValorAtoAtivacao;DatAtoAtivacao;DatValidadeAtoOriginal;DscEmpreendedores1;DscEmpreendedores2;DscEmpreendedoresN;DscNumeroAtoProrrogado;DatValidadeProrrogada;DatPublicacaoProrrogada;IdSubBacia;DscSubBacia;DatCargaHistorico;IdeUF;SigUF;NomUF;IdcStatus;DscStatus
2026-07-01;048991;PCH.PH.MA.048991-3;Engenho;-5,77;-45,60;15;22;48500.001881/2001-90;Engenho;12,200;Mearim;924;02/12/2003;; -; -; -;;;;33;Pindare, Itapecuru, Mearim e outros;2026-06-30 09:43:52.357000000;22;MA;Maranhão;15;Eixo Disponível
2026-07-01;048992;PCH.PH.MS.048992-1;Entre Rios;-19,38;-54,21;15;30;48500.001683/2001-26;Entre Rios;8,000;Coxim;006;13/01/2003;; -; -; -;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;30;MS;Mato Grosso do Sul;15;Eixo Disponível
2026-07-01;048993;PCH.PH.RS.048993-0;Erexim B;-27,60;-52,65;15;46;48500.003936/2006-65;Erexim B;7,650;Erexim;1.583;14/04/2011;; -; -; -;;;;73;Uruguai, Chapeco,Passo Fundo e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;15;Eixo Disponível
2026-07-01;048994;PCH.PH.RS.048994-8;Erexim D;-27,69;-52,56;11;46;48500.000261/2026-62;Erexim D;7,340;Erexim;574;23/02/2026;2026-04-23 00:00:00;Nascente Renováveis Ltda - 63636316000194; -; -;;;;73;Uruguai, Chapeco,Passo Fundo e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;11;DRI-PCH
2026-07-01;048995;PCH.PH.MG.048995-6;Fagundes;-21,17;-45,18;15;26;48500.002378/2001-98;Fagundes;5,400;do Cervo;450;02/08/2002;; -; -; -;;;;61;Grande;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;048996;PCH.PH.TO.048996-4;Fazenda Sapê;-12,47;-46,86;15;51;48500.003643/2009-47;Fazenda Sapê;9,800;Palma;4.000;18/12/2012;; -; -; -;;;;21;Tocantins, entre os rios Preto e Parana;2026-06-30 09:43:52.357000000;51;TO;Tocantins;15;Eixo Disponível
2026-07-01;048997;PCH.PH.TO.048997-2;Salgado;-12,57;-46,74;15;51;48500.003643/2009-47;Salgado;10,400;Palma;4.000;18/12/2012;; -; -; -;;;;21;Tocantins, entre os rios Preto e Parana;2026-06-30 09:43:52.357000000;51;TO;Tocantins;15;Eixo Disponível
2026-07-01;048998;PCH.PH.MG.048998-0;Formoso 560;-17,86;-46,29;15;26;48500.004138/2007-58;Formoso 560;9,900;da Prata;4.947;27/12/2011;; -; -; -;;;;42;Paracatu e outros - Sao Francisco;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;048999;PCH.PH.MA.048999-9;Grajaú;-5,84;-46,13;15;22;48500.001881/2001-90;Grajaú;11,400;Grajaú;924;02/12/2003;; -; -; -;;;;33;Pindare, Itapecuru, Mearim e outros;2026-06-30 09:43:52.357000000;22;MA;Maranhão;15;Eixo Disponível
2026-07-01;049018;PCH.PH.ES.049018-0;Nossa Senhora das Graças;,00;,00;15;15;48100.002753/1995-65;Nossa Senhora das Graças;19,000;Itapemirim;77;17/02/2000;; -; -; -;;;;55;Sao mateus, Itanhem e outros;2026-06-30 09:43:52.357000000;15;ES;Espírito Santo;15;Eixo Disponível
2026-07-01;049019;UHE.PH.TO.049019-9;Vermelho;-10,05;-47,39;15;51;48500.006277/2011-01;Vermelho;58,900;Do Sono;810;01/04/2014;; -; -; -;;;;22;Tocantins, entre os rios Parana e do Sono;2026-06-30 09:43:52.357000000;51;TO;Tocantins;15;Eixo Disponível
2026-07-01;049020;UHE.PH.PR.049020-2;União II Montante;-23,71;-52,11;15;39;48500.004844/2009-61;União II Montante;67,800;Ivaí;3898;25/09/2014;; -; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;15;Eixo Disponível
2026-07-01;049021;PCH.PH.TO.049021-0;Serra;-12,66;-46,63;15;51;48500.003643/2009-47;Serra;6,600;Palma;4.000;18/12/2012;; -; -; -;;;;21;Tocantins, entre os rios Preto e Parana;2026-06-30 09:43:52.357000000;51;TO;Tocantins;15;Eixo Disponível
2026-07-01;049022;UHE.PH.MT.049022-9;Jatobá;-15,29;-53,79;15;32;48500.002942/2009-64;Jatobá;41,800;das Mortes;4.899;23/12/2014;; -; -; -;;;;26;Araguaia, trecho da ilha Bananal;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;049023;PCH.PH.MG.049023-7;Bom Jardim;-19,20;-48,67;15;26;48500.003871/2001-15;Bom Jardim;7,100;Tijuco;950;12/05/2006;; -; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;049024;PCH.PH.MG.049024-5;Jacu;-19,05;-49,00;15;26;48500.003871/2001-15;Jacu;10,200;Tijuco;950;12/05/2006;; -; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;049025;UHE.PH.MT.049025-3;Buritizal;-15,25;-53,85;15;32;48500.002942/2009-64;Buritizal;42,800;das Mortes;4.899;23/12/2014;; -; -; -;;;;26;Araguaia, trecho da ilha Bananal;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;049026;PCH.PH.MT.049026-1;Sangradourozinho;-15,27;-53,82;15;32;48500.002942/2009-64;Sangradourozinho;27,100;das Mortes;4.899;23/12/2014;; -; -; -;;;;26;Araguaia, trecho da ilha Bananal;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;049027;UHE.PH.RR.049027-0;Paredão A;2,94;-61,59;15;45;48500.002003/2006-60;Paredão A;199,300;Mucajaí;3.785;21/09/2011;; -; -; -;;;;14;Negro;2026-06-30 09:43:52.357000000;45;RR;Roraima;15;Eixo Disponível
2026-07-01;049032;UHE.PH.RR.049032-6;Paredão M1;2,90;-61,66;15;45;48500.002003/2006-60;Paredão M1;69,900;Mucajaí;3.785;21/09/2011;; -; -; -;;;;14;Negro;2026-06-30 09:43:52.357000000;45;RR;Roraima;15;Eixo Disponível
2026-07-01;049033;UHE.PH.RR.049033-4;Fé Esperança;2,90;-61,51;15;45;48500.002003/2006-60;Fé Esperança;71,700;Mucajaí;3.785;21/09/2011;; -; -; -;;;;14;Negro;2026-06-30 09:43:52.357000000;45;RR;Roraima;15;Eixo Disponível
2026-07-01;049034;UHE.PH.MT.049034-2;Parecis;-12,84;-57,37;15;32;48500.004366/2000-07;Parecis;74,500;do Sangue;1.042;27/12/2001;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;049035;UHE.PH.MT.049035-0;Roncador;-12,27;-57,64;15;32;48500.004366/2000-07;Roncador;134,000;do Sangue;1.042;27/12/2001;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;049036;UHE.PH.MT.049036-9;Kabiara;-11,34;-58,13;15;32;48500.004366/2000-07;Kabiara;241,200;do Sangue;1.042;27/12/2001;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;049037;UHE.PH.MT.049037-7;Cinta Larga;-10,96;-58,33;15;32;48500.004366/2000-07;Cinta Larga;193,700;do Sangue;1.042;27/12/2001;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;049038;PCH.PH.MT.049038-5;Diauarum;,00;,00;15;32;48500.004366/2000-07;Diauarum;7,720;Ponte de Pedra;1.042;27/12/2001;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;049039;UHE.PH.MT.049039-3;Garça;-13,17;-57,17;15;32;48500.004366/2000-07;Garça;24,900;Ponte de Pedra;1.042;27/12/2001;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;049040;PCH.PH.MT.049040-7;Cedro;-12,79;-57,88;15;32;48500.004366/2000-07;Cedro;18,600;Cravari;1.042;27/12/2001;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;049041;PCH.PH.MG.049041-5;Ferros;-19,21;-43,04;15;26;48500.002831/2001-57;Ferros;16,600;Santo Antônio;197;11/04/2003;; -; -; -;;;;56;Doce;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;049042;PCH.PH.MG.049042-3;Varginha;-19,18;-47,81;15;26;48500.006318/2001-16;Varginha;8,000;Claro;556;06/09/2002;; -; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;049043;PCH.PH.BA.049043-1;Capim Puba;-14,43;-44,70;15;11;48500.003739/1998-82;Capim Puba;10,000;Carinhanha;490;25/07/2001;; -; -; -;;;;45;Corrente e outros - Sao Francisco;2026-06-30 09:43:52.357000000;11;BA/MG;Bahia / Minas Gerais;15;Eixo Disponível
2026-07-01;049044;PCH.PH.BA.049044-0;Posses;,00;,00;15;11;48500.003739/1998-82;Posses;16,100;Carinhanha;490;25/07/2001;; -; -; -;;;;45;Corrente e outros - Sao Francisco;2026-06-30 09:43:52.357000000;11;BA/MG;Bahia / Minas Gerais;15;Eixo Disponível
2026-07-01;049049;PCH.PH.MG.049049-0;Penedo;,00;,00;15;26;48500.006970/2000-14;Penedo;15,000;Verde;22;24/01/2001;; -; -; -;;;;61;Grande;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;049050;PCH.PH.MG.049050-4;São João;,00;,00;15;26;48500.003886/1999-98;São João;10,000;Do Peixe;416;03/07/2001;; -; -; -;;;;56;Doce;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;049051;PCH.PH.MG.049051-2;Morro Vermelho;,00;,00;15;26;48500.007931/2000-06;Morro Vermelho;8,400;Formoso;436;10/07/2001;; -; -; -;;;;41;Das Velhas - Sao Francisco;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;049052;PCH.PH.MG.049052-0;Paulo Geraldo;,00;,00;15;26;48500.007931/2000-06;Paulo Geraldo;7,200;Formoso;436;10/07/2001;; -; -; -;;;;41;Das Velhas - Sao Francisco;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;049059;PCH.PH.MA.049059-8;A2E7;-8,62;-46,44;15;22;48500.004840/2009-83;A2E7;6,470;das Balsas;1.829;17/06/2014;; -; -; -;;;;34;Parnaiba;2026-06-30 09:43:52.357000000;22;MA;Maranhão;15;Eixo Disponível
2026-07-01;049060;PCH.PH.MA.049060-1;A2E9;-8,51;-46,26;15;22;48500.004840/2009-83;A2E9;8,500;das Balsas;1.829;17/06/2014;; -; -; -;;;;34;Parnaiba;2026-06-30 09:43:52.357000000;22;MA;Maranhão;15;Eixo Disponível
2026-07-01;049061;UHE.PH.TO.049061-0;Rio Sono Baixo;-9,50;-47,93;15;51;48500.006277/2011-01;Rio Sono Baixo;56,700;do Sono;810;01/04/2014;; -; -; -;;;;22;Tocantins, entre os rios Parana e do Sono;2026-06-30 09:43:52.357000000;51;TO;Tocantins;15;Eixo Disponível
2026-07-01;049062;PCH.PH.SC.049062-8;Mondaí;-27,05;-53,37;13;48;48500.006315/2021-99;Mondaí;9,300;Das Antas;3.702;29/09/2023;2031-09-29 00:00:00;Vaccaro Construtora Ltda - 32270437000131; -; -;;;;74;Uruguai, Varzea, Turvo e outros;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;049063;UHE.PH.TO.049063-6;Ponte Nova;-9,83;-47,88;15;51;48500.006277/2011-01;Ponte Nova;73,000;Do Sono;810;01/04/2014;; -; -; -;;;;22;Tocantins, entre os rios Parana e do Sono;2026-06-30 09:43:52.357000000;51;TO;Tocantins;15;Eixo Disponível
2026-07-01;049066;UHE.PH.AM.049066-0;Ilha Três Quedas;-10,22;-59,46;15;6;48500.001700/2006-58;Ilha Três Quedas;115,500;Aripuanã;1.971;13/06/2012;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;6;AM/MT;Amazonas / Mato Grosso;15;Eixo Disponível
2026-07-01;049067;PCH.PH.MS.049067-9;B10;-21,46;-56,81;15;30;48500.005197/2008-24;B10;5,200;Perdido;1.754;22/05/2012;; -; -; -;;;;67;Paraguai, Nabileque e outros;2026-06-30 09:43:52.357000000;30;MS;Mato Grosso do Sul;15;Eixo Disponível
2026-07-01;049068;UHE.PH.TO.049068-7;Arraias;-12,45;-47,51;15;51;48500.003319/2008-48;Arraias;70,000;Palma;972;23/03/2012;; -; -; -;;;;21;Tocantins, entre os rios Preto e Parana;2026-06-30 09:43:52.357000000;51;TO;Tocantins;15;Eixo Disponível
2026-07-01;049069;UHE.PH.TO.049069-5;Barra do Palma;-12,61;-47,80;15;51;48500.003319/2008-48;Barra do Palma;85,000;Palma;972;23/03/2012;; -; -; -;;;;21;Tocantins, entre os rios Preto e Parana;2026-06-30 09:43:52.357000000;51;TO;Tocantins;15;Eixo Disponível
2026-07-01;049070;PCH.PH.ES.049070-9;Santa Rita;-20,37;-40,59;15;15;48500.005862/2006-00;Santa Rita;7,000;Jucu Braço Norte;612;27/02/2012;; -; -; -;;;;56;Doce;2026-06-30 09:43:52.357000000;15;ES;Espírito Santo;15;Eixo Disponível
2026-07-01;049071;PCH.PH.ES.049071-7;Santa Isabel;-20,36;-40,62;11;15;48500.029885/2025-81;Santa Isabel;14,000;Jucu Braço Norte;3.084;21/10/2025;2026-12-21 00:00:00;Energen Consultoria SS Ltda - 04233336000155; -; -;;;;56;Doce;2026-06-30 09:43:52.357000000;15;ES;Espírito Santo;11;DRI-PCH
2026-07-01;049073;UHE.PH.RS.049073-3;Encantado;-29,22;-51,88;15;46;48500.000157/2004-09;Encantado;36,200;Taquari-Antas;2.354;02/06/2011;; -; -; -;;;;86;Taquari;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;15;Eixo Disponível
2026-07-01;049074;UHE.PH.RS.049074-1;Arroio do Meio 30;-29,40;-51,91;15;46;48500.000157/2004-09;Arroio do Meio 30;68,600;Taquari-Antas;2.354;02/06/2011;; -; -; -;;;;86;Taquari;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;15;Eixo Disponível
2026-07-01;049075;PCH.PH.RO.049075-0;MU 2;-12,46;-61,04;13;44;48500.000771/2024-78;MU 2;11,000;Pimenta Bueno;3.105;21/10/2025;2033-10-21 00:00:00;Hidroelétrica Pimenta Bueno Ltda - 07913420000108; -; -;;;;15;Madeira;2026-06-30 09:43:52.357000000;44;RO;Rondônia;13;DRS-PCH
2026-07-01;049077;PCH.PH.RS.049077-6;Monte Bérico;,00;,00;11;46;48500.038366/2025-11;Monte Bérico;30,000;Guaporé;147;23/01/2026;2027-03-23 00:00:00;Nascente Renováveis Ltda - 63636316000194; -; -;;;;84;Tubarao, Capivari e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;11;DRI-PCH
2026-07-01;049078;PCH.PH.MG.049078-4;Matão;-18,37;-42,38;15;26;48500.003885/1999-25;Matão;9,000;Suaçuí Grande;418;03/07/2001;; -; -; -;;;;56;Doce;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;049079;PCH.PH.MG.049079-2;Mareta;-18,37;-42,67;15;26;48500.003885/1999-25;Mareta;7,000;Suaçuí Grande;418;03/07/2001;; -; -; -;;;;56;Doce;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;049080;PCH.PH.MG.049080-6;Coqueiro;-18,35;-42,62;15;26;48500.003885/1999-25;Coqueiro;6,000;Suaçuí Grande;418;03/07/2001;; -; -; -;;;;56;Doce;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;049081;PCH.PH.MG.049081-4;Quebra Dedo;-18,44;-42,03;15;26;48500.003885/1999-25;Quebra Dedo;13,000;Suaçuí Grande;418;03/07/2001;; -; -; -;;;;56;Doce;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;049082;PCH.PH.RJ.049082-2;Malta;-21,60;-41,78;15;41;48500.000716/2001-48;Malta;26,400;Paraíba;471;13/04/2005;; -; -; -;;;;58;Paraiba do Sul;2026-06-30 09:43:52.357000000;41;RJ;Rio de Janeiro;15;Eixo Disponível
2026-07-01;049112;UHE.PH.AM.049112-8;SAN-020 (Tapires);-11,06;-58,25;15;6;48500.001701/2006-11;SAN-020 (Tapires);75,000;Sangue;3.208;10/08/2011;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;6;AM/MT;Amazonas / Mato Grosso;15;Eixo Disponível
2026-07-01;049113;UHE.PH.AM.049113-6;PPG-159 – Salto Utiariti;-13,04;-58,28;15;6;48500.001701/2006-11;PPG-159 – Salto Utiariti;76,000;Papagaio;3.208;10/08/2011;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;6;AM/MT;Amazonas / Mato Grosso;15;Eixo Disponível
2026-07-01;049114;UHE.PH.AM.049114-4;PPG-115 - Foz do Buriti;-12,76;-58,40;15;6;48500.001701/2006-11;PPG-115 - Foz do Buriti;68,000;Papagaio;3.208;10/08/2011;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;6;AM/MT;Amazonas / Mato Grosso;15;Eixo Disponível
2026-07-01;049116;UHE.PH.AM.049116-0;JRN-117a (São Simão Alto);-8,23;-58,32;15;6;48500.001701/2006-11;JRN-117a (São Simão Alto);3509,000;Juruena;3.208;10/08/2011;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;6;AM/MT;Amazonas / Mato Grosso;15;Eixo Disponível
